ImageUrl,Name,Storage_details,Screen_size,Camera_details,Battery_details,Processor,Price in Rupees
https://rukminim1.flixcart.com/image/312/312/jgpfs7k0/mobile/a/q/y/samsung-j2-2018-sm-j250g-original-imaf4uwk8zeqyw2g.jpeg?q=70,"Samsung Galaxy J2 2018 (Black, 16 GB)",2 GB RAM | 16 GB ROM | Expandable Upto 256 GB,12.7 cm (5 inch) Display,8MP Rear Camera | 5MP Front Camera,2600 mAh Battery,Snapdragon 425 Processor,"7,999"
https://rukminim1.flixcart.com/image/312/312/js98x3k0/mobile/g/h/a/samsung-galaxy-note-8-na-original-imafdvaqjabwvguk.jpeg?q=70,"Samsung Galaxy Note 8 (Orchid Grey, 64 GB)",6 GB RAM | 64 GB ROM | Expandable Upto 256 GB,16.0 cm (6.3 inch) Quad HD+ Display,12MP + 12MP | 8MP Front Camera,3300 mAh Battery,1 Year Manufacturer Warranty for Device and 6 Months Manufacturer Warranty for In-box Accessories Including Batteries from the Date of Purchase.,"70,000"
https://rukminim1.flixcart.com/image/312/312/jlwmgsw0/mobile/6/y/g/samsung-galaxy-a8-star-sm-g885fzwgins-original-imaf8wnygeftszzc.jpeg?q=70,"Samsung Galaxy A8 Star (White, 64 GB)",6 GB RAM | 64 GB ROM |,16.0 cm (6.3 inch) Display,24MP Rear Camera,3700 mAh Battery,1 year manufacturer warranty for device and 6 months manufacturer warranty for in-box accessories including batteries from the date of purchase,"34,999"
https://rukminim1.flixcart.com/image/312/312/jrjizrk0/mobile/e/e/4/samsung-on7-pro-na-original-imafdf5e9ty799nb.jpeg?q=70,"Samsung On7 Pro (Black, 16 GB)",2 GB RAM | 16 GB ROM |,13.97 cm (5.5 inch) Display,13MP Rear Camera | 5MP Front Camera,3000 mAh Battery,NA,"6,999"
https://rukminim1.flixcart.com/image/312/312/j0zlevk0/mobile/x/z/m/lenovo-k6-note-k6-note-3gb-original-imaes7d48fkh8tbf.jpeg?q=70,"Lenovo K6 Note (Grey, 32 GB)",3 GB RAM | 32 GB ROM |,13.97 cm (5.5 inch) Display,16MP Rear Camera,4000 mAh Battery,Octa Core 1.4GHz Processor,"14,663"
https://rukminim1.flixcart.com/image/312/312/jij61e80/mobile/m/y/s/samsung-j4-2018-sm-j400fzbdins-original-imaf64fwefbc4che.jpeg?q=70,"Samsung Galaxy J4 (Blue, 32 GB)",3 GB RAM | 32 GB ROM | Expandable Upto 256 GB,13.97 cm (5.5 inch) HD Display,13MP Rear Camera | 5MP Front Camera,3000 mAh Battery,Exynos 7570 Processor,"9,999"
https://rukminim1.flixcart.com/image/312/312/jndhrbk0/mobile/h/h/m/lg-g7-thinq-lmg710emw-original-imaf7htfshaty8au.jpeg?q=70,"LG G7 ThinQ (Black, 64 GB)",4 GB RAM | 64 GB ROM | Expandable Upto 2 TB,15.49 cm (6.1 inch) Quad HD+ Display,16MP + 16MP | 8MP Front Camera,3000 mAh Li-ion Battery,Qualcomm Snapdragon 845 Processor,"36,999"
https://rukminim1.flixcart.com/image/312/312/jndhrbk0/mobile/j/c/g/lg-g7-thinq-lmg710emw-original-imaf7htfnbc2uyd4.jpeg?q=70,"LG G7 ThinQ (Platinum, 64 GB)",4 GB RAM | 64 GB ROM | Expandable Upto 2 TB,15.49 cm (6.1 inch) Quad HD+ Display,16MP + 16MP | 8MP Front Camera,3000 mAh Li-ion Battery,Qualcomm Snapdragon 845 Processor,"36,999"
https://rukminim1.flixcart.com/image/312/312/j5crukw0/mobile/k/s/p/samsung-j7-pro-sm-j730gzkwins-original-imaew2dwvzhy4fyr.jpeg?q=70,"Samsung Galaxy J7 Pro (Black, 64 GB)",3 GB RAM | 64 GB ROM | Expandable Upto 128 GB,13.97 cm (5.5 inch) Full HD Display,13MP Rear Camera | 13MP Front Camera,3600 mAh Battery,Exynos Octa-Core 1.6GHz Processor,"20,490"
https://rukminim1.flixcart.com/image/312/312/j48riq80-1/mobile/r/y/v/samsung-j7-max-sm-g615fzkdins-original-imaev75bk8eyenvn.jpeg?q=70,"Samsung J7 Max (Black, 32 GB)",4 GB RAM | 32 GB ROM | Expandable Upto 256 GB,14.48 cm (5.7 inch) Full HD Display,13MP Rear Camera | 13MP Front Camera,3300 mAh Battery,Mediatek Octa-Core 1.69GHz Processor,"19,995"
https://rukminim1.flixcart.com/image/312/312/mobile/c/n/y/samsung-galaxy-on7-sm-g600f-original-imaecqkgfgtmaw2y.jpeg?q=70,"Samsung Galaxy On7 (Black, 8 GB)",1.5 GB RAM | 8 GB ROM | Expandable Upto 128 GB,13.97 cm (5.5 inch) HD Display,13MP Rear Camera | 5MP Front Camera,3000 mAh Li-Ion Battery,Qualcomm Snapdragon 410 Quad Core 1.2GHz Processor,"7,999"
https://rukminim1.flixcart.com/image/312/312/mobile/r/3/q/samsung-galaxy-on7-sm-g600f-original-imaecqkgzeuz9ebn.jpeg?q=70,"Samsung Galaxy On7 (Gold, 8 GB)",1.5 GB RAM | 8 GB ROM | Expandable Upto 128 GB,13.97 cm (5.5 inch) HD Display,13MP Rear Camera | 5MP Front Camera,3000 mAh Li-Ion Battery,Qualcomm Snapdragon 410 Quad Core 1.2GHz Processor,"7,199"
https://rukminim1.flixcart.com/image/312/312/jfwuz680/mobile/r/2/r/samsung-j7-duo-sm-j720f-original-imaf49ufhhgpf7xb.jpeg?q=70,"Samsung Galaxy J7 Duo (Black, 32 GB)",4 GB RAM | 32 GB ROM | Expandable Upto 256 GB,13.97 cm (5.5 inch) HD Display,13MP + 5MP | 8MP Front Camera,3000 mAh Battery,Exynos 7884 Processor,"17,990"
https://rukminim1.flixcart.com/image/312/312/mobile/c/u/x/lenovo-a7000-turbo-k50a40-original-imaehubppmgkgqub.jpeg?q=70,"Lenovo A7000 Turbo (Black, 16 GB)",2 GB RAM | 16 GB ROM | Expandable Upto 32 GB,13.97 cm (5.5 inch) HD Display,13MP Rear Camera | 5MP Front Camera,2900 mAh Li-Ion Battery,Cortex-A53 (MediaTek MT6752 64-bit) Processor,"12,586"
https://rukminim1.flixcart.com/image/312/312/mobile/z/u/e/lenovo-a6600-plus-original-imaenqbybuqy5rrw.jpeg?q=70,"Lenovo A6600 Plus (White, 16 GB)",2 GB RAM | 16 GB ROM | Expandable Upto 32 GB,12.7 cm (5 inch) HD Display,8MP Rear Camera | 2MP Front Camera,2300 mAh Li-Polymer Battery,MediaTek MT6735P 64-bit Quad Core 1GHz Processor,"8,377"
https://rukminim1.flixcart.com/image/312/312/jsyyufk0/mobile/g/f/h/samsung-galaxy-a30-sm-a305f-ds-original-imafefgggnurexzy.jpeg?q=70,"Samsung Galaxy A30 (Red, 64 GB)",4 GB RAM | 64 GB ROM | Expandable Upto 512 GB,16.26 cm (6.4 inch) Full HD+ Display,16MP + 5MP | 16MP Front Camera,4000 mAh Lithium-ion Battery,Exynos 7904 Processor,"18,000"
https://rukminim1.flixcart.com/image/312/312/mobile/g/z/w/lenovo-sisley-s90-gr-original-imae5ydygauhn4vz.jpeg?q=70,"Lenovo S90 Or Sisley S90 (Grey, 32 GB)",2 GB RAM | 32 GB ROM |,12.7 cm (5 inch) HD Display,13MP Rear Camera | 8MP Front Camera,2300 mAh Li-Ion Battery,"1.2 GHz + Qualcomm Snapdragon 410 MSM8916 Cortex-A53, Quad Core Processor","12,999"
https://rukminim1.flixcart.com/image/312/312/mobile/g/y/w/samsung-galaxy-j5-prime-na-original-imaemsyqyvbd4ths.jpeg?q=70,"Samsung Galaxy J5 Prime (Black, 16 GB)",2 GB RAM | 16 GB ROM | Expandable Upto 256 GB,12.7 cm (5 inch) HD Display,13MP Rear Camera | 5MP Front Camera,2400 mAh Li-Ion Battery,Exynos 7570 Quad Core 1.4GHz Processor,"14,500"
https://rukminim1.flixcart.com/image/312/312/jdajwy80/mobile/d/s/u/nokia-2-ta-1011-original-imaf27b4sznddsgm.jpeg?q=70,"Nokia 2 (Copper/Black, 8 GB)",1 GB RAM | 8 GB ROM |,12.7 cm (5 inch) HD Display,8MP Rear Camera | 5MP Front Camera,4100 mAh Battery,1 Year on Handset & 6 Months on Accessories,"7,007"
https://rukminim1.flixcart.com/image/312/312/jc5458w0/mobile/x/d/s/samsung-galaxy-note-8-sm-n950f-original-imafffj7e42ym2zj.jpeg?q=70,"Samsung Galaxy Note 8 (Maple Gold, 64 GB)",6 GB RAM | 64 GB ROM | Expandable Upto 256 GB,16.0 cm (6.3 inch) Quad HD+ Display,12MP + 12MP | 8MP Front Camera,3300 mAh Battery,1 Year Manufacturer Warranty for Device and 6 Months Manufacturer Warranty for In-box Accessories Including Batteries from the Date of Purchase.,"59,900"
https://rukminim1.flixcart.com/image/312/312/mobile/q/j/k/samsung-galaxy-grand-neo-plus-gt-i9060mksins-original-imae5fd4drhmebdx.jpeg?q=70,"Samsung Galaxy Grand Neo Plus (Midnight Black, 8 GB)",1 GB RAM | 8 GB ROM | Expandable Upto 64 GB,12.73 cm (5.01 inch) WVGA Display,5MP Rear Camera | 2MP Front Camera,2100 mAh Li-Ion Battery,Brand Warranty of 1 Year Available for Mobile and 6 Months for Accessories,"10,899"
https://rukminim1.flixcart.com/image/312/312/j0vb3bk0/mobile/b/x/h/samsung-galaxy-j2-pro-sm-j210fzdg-original-imaesjn4gkhykau7.jpeg?q=70,"Samsung Galaxy J2 Pro (Gold, 16 GB)",2 GB RAM | 16 GB ROM | Expandable Upto 128 GB,12.7 cm (5 inch) HD Display,8MP Rear Camera | 5MP Front Camera,2600 mAh Battery,Spreadtrum Quad-Core 1.5GHz Processor,"10,480"
https://rukminim1.flixcart.com/image/312/312/jk76j680/mobile-refurbished/8/m/c/5x-16-u-kiw-l22-honor-2-original-imaevg93vpapxyvq.jpeg?q=70,"Honor Bee 2 (Gold, 8 GB)",1 GB RAM | 8 GB ROM |,11.43 cm (4.5 inch) Display,5MP Rear Camera,2100 mAh Battery,"12 Months on handset, 6 Months on battery , 6 Months on charger & 3 Months on data cable","6,499"
https://rukminim1.flixcart.com/image/312/312/jmgmmq80/mobile/2/h/u/samsung-galaxy-j4-plus-sm-j415fzdfins-original-imaf9d4kzughzhsf.jpeg?q=70,"Samsung Galaxy J4 Plus (Gold, 32 GB)",2 GB RAM | 32 GB ROM | Expandable Upto 512 GB,15.24 cm (6 inch) HD+ Display,13MP Rear Camera | 5MP Front Camera,3300 mAh Lithium-ion Battery,Qualcomm Snapdragon SD425 Processor,"9,499"
https://rukminim1.flixcart.com/image/312/312/jucz98w0/mobile/5/q/c/nokia-8-1-8-1-original-imaffhaeh8yvzy5z.jpeg?q=70,"Nokia 8.1 (Iron, 128 GB)",6 GB RAM | 128 GB ROM |,15.7 cm (6.18 inch) Full HD+ Display,12MP + 13MP | 20MP Front Camera,3500 mAh Battery,Qualcomm Snapdragon 710 Processor,"29,899"
https://rukminim1.flixcart.com/image/312/312/j48riq80-1/mobile/u/p/v/samsung-j7-max-sm-g615fzddins-original-imaev75bz4kda4re.jpeg?q=70,"Samsung J7 Max (Gold, 32 GB)",4 GB RAM | 32 GB ROM | Expandable Upto 256 GB,14.48 cm (5.7 inch) Full HD Display,13MP Rear Camera | 13MP Front Camera,3300 mAh Battery,Mediatek Octa-Core 1.69GHz Processor,"11,046"
https://rukminim1.flixcart.com/image/312/312/j2xlzm80/mobile/h/n/r/vivo-y53-1606-original-imaeu5e8gwhptay8.jpeg?q=70,"Vivo Y53 (Crown Gold, 16 GB)",2 GB RAM | 16 GB ROM | Expandable Upto 256 GB,12.7 cm (5 inch) Display,8MP Rear Camera | 5MP Front Camera,2500 mAh Li-Ion Battery,Qualcomm Snapdragon 425 64-bit Quad Core 1.4GHz Processor,"11,190"
https://rukminim1.flixcart.com/image/312/312/j3yrfrk0/mobile/a/b/b/motorola-moto-c-moto-c-original-imaeuy7pgqwapgr3.jpeg?q=70,"Motorola C (Starry Black, 16 GB)",1 GB RAM | 16 GB ROM |,12.7 cm (5 inch) Display,5MP Rear Camera,2350 mAh Battery,MT6580m 64-bit Processor,"5,499"
https://rukminim1.flixcart.com/image/312/312/mobile/2/t/f/samsung-galaxy-j2-sm-j200gzwdins-sm-j200gzwhins-original-imaez5muuqgtteae.jpeg?q=70,"Samsung Galaxy J2 (White, 8 GB)",1 GB RAM | 8 GB ROM | Expandable Upto 128 GB,11.94 cm (4.7 inch) quarter HD Display,5MP Rear Camera | 2MP Front Camera,2000 mAh Battery,Exynos 3475 Quad Core 1.3GHz Processor,"6,799"
https://rukminim1.flixcart.com/image/312/312/jl8bzbk0/mobile/v/v/7/samsung-j2-core-sm-j260gzkdins-original-imaf8f2fuuzyjcdp.jpeg?q=70,"Samsung Galaxy J2 Core (Black, 8 GB)",1 GB RAM | 8 GB ROM | Expandable Upto 256 GB,12.7 cm (5 inch) quarter HD Display,8MP Rear Camera | 5MP Front Camera,2600 mAh Battery,Exynos 7570 Processor,"6,200"
https://rukminim1.flixcart.com/image/312/312/jt8yxe80/mobile/m/m/q/samsung-galaxy-a10-sm-a105fzrgins-original-imafenbreefurfhr.jpeg?q=70,"Samsung Galaxy A10 (Red, 32 GB)",2 GB RAM | 32 GB ROM | Expandable Upto 512 GB,15.75 cm (6.2 inch) HD+ Display,13MP Rear Camera | 5MP Front Camera,3400 mAh Lithium-ion Battery,Exynos 7884 Processor,"8,700"
